LeftBreakpoint,RightBreakpoint,FFPM,LeftStrand,RightStrand,Total_Count_(SC+RC),Chromosome_Feature,Same_Strand,Reciprocal_Fusion,Splice_Pattern,Splice_Site,Splice_Pattern_Class,Total_Mapped_Reads,Left_Exon,Right_Exon,5_loc,3_loc,5_gene_start,5_gene_end,5_gene_length,3_gene_start,3_gene_end,3_gene_length,alternate_junction_count,alternative_junction,exon_count5,exon_count3,label
178375245,134951530,0.1503,+,+,6,Interchromosomal,Yes,Yes,InFrame,GT-AG,CanonicalPattern,39920159,1,2,E,S,178374985,178379549,4564,134951305,134952576,1271,1,No,5,4,1
143804379,25480782,0.2026,+,+,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,29702925,3,2,E,S,143803041,143815396,12355,25479149,25481360,2211,1,No,10,3,1
13884193,21648539,0.5697,+,+,2,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,3510356,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
1605816,1599614,1.0159,+,+,10,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,9843411,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
1605816,1599614,0.7051,+,+,7,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,9927670,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
13884192,21648538,0.759,+,+,3,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3952569,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
13573491,13591228,0.7535,-,+,3,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3981420,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
17203708,8587556,0.7603,-,+,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,3945811,1,4,S,S,17203010,17204346,1337,8586335,8588180,1846,1,No,2,5,1
13884192,21648538,0.8455,+,+,3,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3548098.333,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
10836510,10859913,1.3262,-,-,4,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3016136,15,2,S,E,10835735,10840872,5138,10858232,10860322,2091,5,Yes,16,7,1
76808018,23474905,0.7072,+,+,13,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,18431812,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
17462369,19721654,1.0172,+,-,4,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,3932363,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
69312616,10344452,0.1938,+,-,4,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,20728364,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
216572394,216531937,0.185519,+,+,4,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,21561083,1,3,E,S,216571663,216575317,3654,216525799,216532343,6544,3,Yes,3,3,1
13573491,13591228,0.5021,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3983270,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
10639368,17767793,1.4922,+,-,4,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,2680606,2,3,E,E,10638878,10640941,2064,17767050,17768379,1330,1,No,7,6,1
19537529,10081731,2.0249,+,-,8,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,3950812,3,2,E,E,19537090,19538820,1731,10079998,10082057,2060,1,No,6,6,1
13884192,21648538,0.7587,+,+,3,Interchromosomal,Yes,No,InFrame,GA-GA,NonCanonicalPattern,3953959,2,2,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
10836510,10859913,0.5054,-,-,2,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,3957429.333,15,2,S,E,10835735,10840872,5138,10858232,10860322,2091,5,Yes,16,7,1
303132561,240451666,0.79807,+,-,20,Interchromosomal,No,No,InFrame,GT-AG,CanonicalPattern,25060457,1,1,E,M,303132398,303134412,2014,240450534,240452106,1572,1,No,3,3,1
11564038,11242269,2.9982,+,-,129,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,43273253,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
165180320,165182869,0.1575,-,-,4,Intrachromosomal,Yes,No,InFrame,AG-CG,NonCanonicalPattern,25396832,1,3,M,M,165174329,165181283,6954,165182615,165187497,4882,1,No,3,4,1
137204691,38419578,0.1082,-,+,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,18548036,1,8,S,S,137201528,137205285,3757,38416195,38422834,6639,3,Yes,10,17,1
118278393,167699286,0.258179,-,+,6,Interchromosomal,No,No,InFrame,GC-AG,CanonicalPattern,23239662,1,1,M,M,118277160,118279606,2446,167699229,167700791,1562,2,Yes,3,3,1
69620683,69599842,0.2497,-,-,7,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,28249140,4,2,M,E,69616462,69625030,8568,69582056,69611743,29687,1,No,4,16,1
1605816,1599614,0.978,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3067485,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
76808018,23474905,4.3239,+,+,144,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,33362101,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
21268380,21270720,0.7582,-,-,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3956740,3,21,M,E,21268194,21269031,838,21269149,21276017,6869,1,No,3,26,1
155976687,155843117,0.177288,+,-,4,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,22562206,2,2,E,E,155975257,155983874,8617,155840954,155854675,13721,2,Yes,3,5,1
13573491,13591228,1.6063,-,+,6,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3735292,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
13573491,13591228,0.5421,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3689356,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
11564038,11242269,2.07738,+,-,36,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,17329492,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
728692317,723262174,0.1337,+,-,3,Interchromosomal,No,Yes,Unknown,GT-AG,CanonicalPattern,22462427,6,7,E,E,728689640,728694839,5199,723259779,723265225,5446,1,No,13,13,1
148704361,177335383,0.3524,-,+,10,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,28583060,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
28208852,28209887,0.793996,+,+,24,Intrachromosomal,Yes,No,InFrame,GG-GT,NonCanonicalPattern,30226847,1,1,M,M,28208515,28208862,347,28209773,28211915,2142,6,Yes,1,2,1
1605816,1599614,0.7615,+,+,3,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3939455.25,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
3427975,3364452,1.0526,+,+,65,Intrachromosomal,Yes,No,InFrame,CT-AA,NonCanonicalPattern,61751852,9,6,M,M,3424669,3428098,3430,3361187,3364486,3300,1,No,9,6,1
18759404,18857289,0.31,-,+,2,Intrachromosomal,No,No,InFrame,AA-TG,NonCanonicalPattern,6533460,5,1,M,M,18758699,18763503,4805,18855955,18858552,2598,1,No,6,4,1
17462369,19721654,0.5054,+,-,2,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,3957014.25,6,9,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
216690635,123057540,0.1463,+,+,5,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,34171054,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6,1
18208117,18211075,0.7597,-,-,3,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,3948927,1,3,M,E,18205235,18208218,2984,18208253,18211644,3392,4,Yes,10,12,1
16353052,15890850,0.3312,-,-,4,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,12077295,4,4,M,E,16342728,16353898,11171,15888840,15891988,3149,1,No,16,11,1
6678220,10550702,0.2277,-,-,6,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,26442108,14,5,S,E,6674765,6684979,10214,10549979,10558095,8116,1,No,21,4,1
13573491,13591228,0.7572,-,+,3,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3961965,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
226036217,226029464,1.33559,+,+,34,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,25456954,9,7,E,S,226033584,226052526,18942,226021783,226029864,8081,5,Yes,12,7,1
210105161,144223832,0.2957,-,+,7,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23847454,1,2,M,S,210099811,210105191,5380,144223342,144224475,1133,1,No,10,3,1
210105161,144223832,0.1068,-,+,3,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,28246992,1,2,M,S,210099811,210105191,5380,144223342,144224475,1133,1,No,10,3,1
11457626,7072983,1.5404,+,-,5,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,3245910,1,8,E,E,11456802,11463896,7095,7072192,7076619,4428,3,Yes,12,8,1
69312616,10344452,0.516,+,-,13,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,25432036,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
45965498,86891575,0.1139,-,-,4,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,35175685,1,Unknown,S,O,45961966,45965926,3960,86888123,86893096,4973,3,Yes,3,17,1
29662014,29658449,0.0617,+,+,2,Intrachromosomal,Yes,No,InFrame,CT-AC,NonCanonicalPattern,32414910,3,2,M,M,29660764,29662718,1955,29656681,29660315,3635,1,No,4,4,1
11564038,11242269,5.04562,+,-,59,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,11693311,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
11457364,11464974,0.2067,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-TC,NonCanonicalPattern,9674284,1,1,M,M,11456802,11463896,7095,11464934,11469207,4274,1,No,12,10,1
137204691,38419578,0.2358,-,+,5,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,21276044,1,8,S,S,137201528,137205285,3757,38416195,38422834,6639,3,Yes,10,17,1
16602799,256719298,0.1592,-,-,4,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,25225271,9,4,S,E,16601750,16617586,15836,256712433,256721805,9372,6,Yes,17,24,1
1605816,1599614,1.0177,+,+,4,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3930431,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
28208852,28209887,2.42025,+,+,52,Intrachromosomal,Yes,No,InFrame,GG-GT,NonCanonicalPattern,21485390,1,1,M,M,28208515,28208862,347,28209773,28211915,2142,6,Yes,1,2,1
17462369,19721654,0.5041,+,-,2,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,3967654,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
216690635,123057540,0.1402,+,+,3,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,21414993,2,3,E,S,216690135,216692992,2857,123056316,123059298,2982,1,No,6,6,1
88328921,88210835,8.89885,-,+,213,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,23935682,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
5319233,11286401,0.2155,-,-,7,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,32503338,9,9,M,M,5319080,5322498,3418,11286117,11289669,3552,3,Yes,9,9,1
11564038,11242269,3.2723,+,-,78,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23935682,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
139054689,299727403,0.2354,+,-,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,22923741,10,2,E,E,139050581,139055665,5084,299679530,299728655,49125,3,Yes,11,27,1
1605816,1599614,0.5108,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3915427,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
69312616,10344452,0.2627,+,-,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,22961444,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
220068283,219981559,0.4017,+,+,12,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,30132262,5,1,E,M,220063974,220076020,12046,219981543,219983203,1660,3,Yes,10,4,1
69312616,10344452,0.5055,+,-,7,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,13848946,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
1605816,1599614,0.5117,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3908540,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
10653957,10633836,1.8081,+,+,9,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,4977612,2,1,M,M,10651744,10657282,5539,10633619,10639036,5418,6,Yes,5,8,1
10836510,10859913,1.8707,-,-,16,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,8552948,15,2,S,E,10835735,10840872,5138,10858232,10860322,2091,5,Yes,16,7,1
45965498,86891575,0.2271,-,-,7,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,30821270,1,Unknown,S,O,45961966,45965926,3960,86888123,86893096,4973,3,Yes,3,17,1
88328921,88210835,5.73369,-,+,132,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,23021823,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
1605816,1599614,0.5058,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3954132,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
52397029,22896610,0.359431,+,-,7,Interchromosomal,No,No,InFrame,AG-CT,NonCanonicalPattern,19475252,1,1,M,M,52396879,52397849,970,22891546,22897045,5499,3,Yes,1,4,1
16248979,13217973,0.8191,-,-,3,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3662556,7,2,S,E,16248286,16250925,2640,13213100,13218724,5625,1,No,9,18,1
1605816,1599614,0.5061,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3951513.333,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
69312616,10344452,0.697,+,-,23,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,33140849,Unknown,Unknown,O,O,69311063,69312089,1026,10338387,10344650,6263,1,No,2,8,1
1605816,1599614,1.7665,+,+,7,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3962638,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
13670988,13853795,0.4092,+,-,4,Intrachromosomal,No,No,InFrame,TA-AC,NonCanonicalPattern,9774820.857,18,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
17462367,19721656,1.0975,+,-,9,Intrachromosomal,No,No,InFrame,CT-TC,NonCanonicalPattern,8200509,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
148704361,177335383,0.5513,-,+,10,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,18139998,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
42088684,12567216,4.0481,-,-,110,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,27376837,3,10,S,E,42088552,42089954,1402,12566874,12571003,4129,1,No,4,10,1
161166022,115129430,3.0016,-,-,44,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,14708247,7,8,S,E,161165444,161168945,3501,115128495,115133359,4864,2,Yes,8,10,1
183446339,84954688,0.1902,-,+,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,31830789,8,4,S,S,183441099,183449008,7909,84952930,84957467,4537,2,Yes,15,8,1
16248979,13217973,0.7628,-,-,3,Interchromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3932879,7,2,S,E,16248286,16250925,2640,13213100,13218724,5625,1,No,9,18,1
164418980,6858678,0.479892,+,+,10,Interchromosomal,Yes,No,InFrame,CG-AC,NonCanonicalPattern,20838001,1,1,M,M,164418924,164419763,839,6858181,6859570,1389,1,No,1,2,1
49646738,49668741,1.7442,-,-,34,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,19493135,8,8,S,E,49638181,49666926,28745,49668126,49672715,4589,2,Yes,7,8,1
148704361,177335383,0.3142,-,+,5,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,15917314,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
13884193,21648539,0.3379,+,+,2,Interchromosomal,Yes,No,InFrame,AA-AG,NonCanonicalPattern,5919235.5,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
23958999,36195461,26.8953,+,-,263,Interchromosomal,No,Yes,InFrame,AC-AA,NonCanonicalPattern,9778676,17,7,M,M,23954465,23959087,4622,36194999,36202717,7718,2,Yes,17,7,1
136110059,212988537,0.464438,+,-,17,Interchromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,36603409,1,6,M,E,136109201,136110262,1061,212986311,213003707,17396,2,Yes,1,13,1
148704361,177335383,0.5588,-,+,14,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23458543,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
18009814,18012173,0.2542,-,-,2,Intrachromosomal,Yes,No,FrameShift,AA-GG,NonCanonicalPattern,7866436,3,3,M,M,18008482,18010614,2133,18010676,18013252,2577,1,No,7,6,1
11564038,11242269,0.366368,+,-,10,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,27294965,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
17462368,19721655,0.5134,+,-,2,Intrachromosomal,No,No,InFrame,TC-CG,NonCanonicalPattern,3895598,6,9,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
11564038,11242269,1.87431,+,-,34,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,18139998,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
13574031,13590501,1.5688,-,+,4,Intrachromosomal,No,No,FrameShift,GT-AG,CanonicalPattern,2549720,7,6,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
88328921,88210835,2.41306,-,+,103,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,42684314,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
88328921,88210835,6.44303,-,+,118,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,18314372,1,1,S,M,88315712,88329135,13423,88210648,88214383,3735,2,Yes,11,2,1
1605816,1599614,0.5502,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3635042,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
224442705,42088558,3.0954,-,-,112,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,34477939,4,4,M,M,224441716,224447713,5997,42088552,42089954,1402,1,No,4,4,1
512282792,585067304,0.1038,-,-,4,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,38529740,1,1,S,M,512280900,512282893,1993,585065580,585067305,1725,2,Yes,5,3,1
76808018,23474905,1.2773,+,+,26,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,20391144,2,1,M,M,76807247,76808273,1026,23474705,23477676,2971,1,No,2,3,1
12259335,21612172,0.2444,+,-,2,Interchromosomal,No,No,FrameShift,GG-TT,NonCanonicalPattern,8183172,3,2,M,M,12256474,12260638,4165,21609307,21612409,3103,1,No,7,5,1
13670991,13853792,0.5647,+,-,2,Intrachromosomal,No,No,InFrame,GA-AT,NonCanonicalPattern,3541599.5,19,1,M,M,13666396,13671754,5359,13853699,13856297,2599,7,Yes,19,1,1
18848095,6094099,0.57,+,-,2,Intrachromosomal,No,No,InFrame,GT-AT,NonCanonicalPattern,3538570,9,3,M,M,18842553,18849741,7189,6092682,6095080,2399,1,No,11,9,1
112548969,112533256,0.720995,+,+,27,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,37448226,5,11,E,S,112547322,112553108,5786,112526605,112536998,10393,3,Yes,17,21,1
697741731,750140256,0.1136,-,-,5,Interchromosomal,Yes,Yes,Unknown,GT-AG,CanonicalPattern,44151686,7,8,S,E,697740148,697743591,3443,750138856,750142385,3529,2,Yes,11,10,1
28208852,28209887,0.236621,+,+,6,Intrachromosomal,Yes,No,InFrame,GG-GT,NonCanonicalPattern,25356963,1,1,M,M,28208515,28208862,347,28209773,28211915,2142,6,Yes,1,2,1
11564038,11242269,0.4196,+,-,6,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,14325393,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
16860569,16873544,0.508,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,3937028.5,3,6,S,S,16855500,16861529,6030,16871578,16874367,2790,3,Yes,23,7,1
3427975,3364452,0.3839,+,+,11,Intrachromosomal,Yes,No,InFrame,CT-AA,NonCanonicalPattern,28653295,9,6,M,M,3424669,3428098,3430,3361187,3364486,3300,1,No,9,6,1
15393310,690249,0.3052,+,-,4,Interchromosomal,No,No,InFrame,CA-CC,NonCanonicalPattern,13106696.83,1,1,M,M,15393047,15399419,6373,688813,690460,1648,8,Yes,21,8,1
67417664,146026827,0.7753,+,-,16,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,20750779,22,2,E,E,67393067,67424358,31291,146020322,146027329,7007,1,No,33,8,1
10935506,264971757,0.1123,+,+,5,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,22332479,4,3,E,S,10933582,10937576,3994,264969862,264973599,3737,1,No,9,8,1
11564038,11242269,1.2375,+,-,21,Intrachromosomal,No,No,Unknown,GT-AG,CanonicalPattern,17031567,1,2,E,M,11563544,11568791,5247,11238776,11248239,9463,3,Yes,3,5,1
226036217,226029464,0.9067,+,+,23,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,25456954,9,7,E,S,226033584,226052526,18942,226021783,226029864,8081,5,Yes,12,7,1
605165607,605035361,0.1554,-,-,4,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,25763775,1,13,M,E,605165521,605167463,1942,605034659,605038359,3700,1,No,1,15,1
165654710,167259529,0.9928,+,+,42,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,40084460,13,15,E,S,165650796,165665235,14439,167253432,167272018,18586,2,Yes,42,42,1
17462369,19721654,0.7743,+,-,3,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,3874623,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
10836510,10859913,0.9552,-,-,2,Intrachromosomal,Yes,No,FrameShift,GT-AG,CanonicalPattern,2093802,15,2,S,E,10835735,10840872,5138,10858232,10860322,2091,5,Yes,16,7,1
183446339,84954688,0.676,-,+,16,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23275965,8,4,S,S,183441099,183449008,7909,84952930,84957467,4537,2,Yes,15,8,1
13573491,13591228,0.8626,-,+,2,Intrachromosomal,No,No,InFrame,GT-AG,CanonicalPattern,2318572,9,7,S,S,13572885,13575639,2755,13588948,13593662,4715,7,Yes,11,16,1
13884184,21648530,0.2341,+,+,2,Interchromosomal,Yes,No,InFrame,GC-TC,NonCanonicalPattern,8544006.333,2,1,M,M,13883167,13885063,1897,21647821,21649567,1747,14,Yes,3,3,1
69620683,69599842,1.119,-,-,16,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,14325393,4,2,M,E,69616462,69625030,8568,69582056,69611743,29687,1,No,4,16,1
148704361,177335383,0.4218,-,+,9,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,21441272,2,Unknown,M,O,148701228,148705119,3891,177335727,177336895,1168,3,Yes,4,3,1
1605816,1599614,0.5079,+,+,2,Intrachromosomal,Yes,No,InFrame,GT-AG,CanonicalPattern,3937660,9,3,E,S,1603359,1606243,2885,1598449,1601437,2989,7,Yes,10,11,1
17462369,19721654,0.5702,+,-,3,Intrachromosomal,No,No,InFrame,CT-GA,NonCanonicalPattern,5261496.333,6,8,M,M,17459873,17462516,2644,19721465,19723307,1843,3,Yes,6,9,1
601191853,683769289,0.2205,+,+,8,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,36276107,1,Unknown,E,O,601191756,601192767,1011,683769319,683769794,475,1,No,4,3,1
16933881,16932328,0.0657,+,+,2,Intrachromosomal,Yes,No,InFrame,CT-TC,NonCanonicalPattern,30441400,1,1,M,M,16933763,16938607,4845,16930374,16933496,3123,2,Yes,6,1,1
16224419,11438406,0.219,+,+,7,Interchromosomal,Yes,No,InFrame,CG-AA,NonCanonicalPattern,31963470,1,2,M,M,16224026,16225286,1261,11437989,11440989,3001,6,Yes,2,4,1
139054689,299727312,0.1609,+,-,5,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,31233443,10,2,E,M,139050581,139055665,5084,299679530,299728655,49125,3,Yes,11,27,1
210105161,144223832,0.2543,-,+,6,Interchromosomal,No,No,Unknown,GT-AG,CanonicalPattern,23680831,1,2,M,S,210099811,210105191,5380,144223342,144224475,1133,1,No,10,3,1
45965498,86891391,0.3472,-,-,11,Interchromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,31941647,1,9,S,E,45961966,45965926,3960,86888123,86893096,4973,3,Yes,3,17,1
11465197,11459003,0.5373,+,+,2,Intrachromosomal,Yes,No,Unknown,GT-AG,CanonicalPattern,3722315,1,3,E,S,11464934,11469207,4274,11456802,11463896,7095,3,Yes,10,12,1
